"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SUB_TYPE","FFS","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"IMF.STA:FFS(1.0.2)","ITA.IM.COA.USQ2021.A","OBS_VALUE","Italy","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","4.650563946","3.988685717","3.590037059","3.341935985","2.262997373","1.656299865","1.849024278","0.707460127","0.34119306","1.563854926","1.662650268","1.636810085","1.643691925","1.628294859","1.610472634","1.609811207","1.616526651","1.625623025","1.633314023","1.6397814","1.645169107"
"IMF.STA:FFS(1.0.2)","IRN.IM.COA.USQ2021.A","OBS_VALUE","Iran, Islamic Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.195940628","0.221451092","0.246861183","0.258725322","0.27923576","0.280434247","0.368446562","1.680041824","2.526948656","3.615822412","7.168833648","7.776745274","8.117636565","8.088446699","8.070706617","8.064045655","8.048633314","8.015017736","7.978616605","7.939552639","7.897794598"
"IMF.STA:FFS(1.0.2)","KHM.IM.COA.USQ2021.A","OBS_VALUE","Cambodia","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.165837889","0.239778042","0.285840946","0.28016249","0.354392781","0.558058334","0.499664313","0.560990209","0.569384598","0.62224728","0.672324757","0.719401721","0.762571511","0.811893752","0.862161907","0.912589593","0.958179418","1.002712578","1.046076678","1.088115291","1.128286688"
"IMF.STA:FFS(1.0.2)","CAN.IM.COA.USQ2021.A","OBS_VALUE","Canada","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","5.248712157","5.18384508","5.503211823","4.596196366","4.340818434","3.701971174","3.467956918","1.718974968","1.116065909","0.663834112","0.701219556","0.743495867","0.783862039","0.811041027","0.826210243","0.847814424","0.862701619","0.885157121","0.916575502","0.943834616","0.968364959"
"IMF.STA:FFS(1.0.2)","PAK.IM.COA.USQ2021.A","OBS_VALUE","Pakistan","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","4.127512502","5.087373394","7.278371261","9.439388432","8.868353466","9.622706087","8.670090493","7.877910668","8.039156029","8.983183592","9.968970171","10.62248423","11.08668656","11.55279824","12.13139122","12.77213419","13.55618367","14.40588465","15.31521986","16.2852593","17.31662599"
"IMF.STA:FFS(1.0.2)","GUY.IM.COA.USQ2021.A","OBS_VALUE","Guyana","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SWE.IM.COA.USQ2021.A","OBS_VALUE","Sweden","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.402073304","0.375305963","0.408866756","0.382726902","0.357296248","0.287265663","0.315214185","0.009723505","0.009439065","0.077887723","0.088873613","0.096231637","0.103387067","0.110964684","0.11860645","0.12624363","0.133903958","0.141594218","0.149315888","0.157065488","0.16484593"
"IMF.STA:FFS(1.0.2)","YEM.IM.COA.USQ2021.A","OBS_VALUE","Yemen, Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.031261876","0.02778077","0.026852222","0.027961533","0.029545013","0.026083115","0.02630829","0.026851159","0.028512301","0.031193227","0.034143729","0.036274008","0.038361927","0.04071282","0.043089312","0.045621021","0.048160461","0.050678622","0.053145622","0.055638462","0.058261997"
"IMF.STA:FFS(1.0.2)","THA.IM.COA.USQ2021.A","OBS_VALUE","Thailand","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","6.456349775","6.449682228","6.891289068","7.224898177","7.905364439","8.820214266","9.027938611","9.772629768","9.40338029","9.485310545","9.836047109","9.746009862","9.866575447","9.899684696","10.05593054","10.29940774","10.31885543","10.34960944","10.38850212","10.44021605","10.49771206"
"IMF.STA:FFS(1.0.2)","ZWE.IM.COA.USQ2021.A","OBS_VALUE","Zimbabwe","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.548002612","0.491994141","0.457622443","0.503238486","0.474445478","0.392188108","0.436556255","0.452157059","0.467721156","0.488586138","0.50862767","0.549037228","0.586168741","0.629684941","0.655955248","0.682359648","0.702299782","0.722670117","0.743507947","0.764860656","0.786686339"
"IMF.STA:FFS(1.0.2)","MRT.IM.COA.USQ2021.A","OBS_VALUE","Mauritania, Islamic Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","KWT.IM.COA.USQ2021.A","OBS_VALUE","Kuwait","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MOZ.IM.COA.USQ2021.A","OBS_VALUE","Mozambique, Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0.00032964","0.001420585","0.004516733","0.003341517","0.006152768","0.002005909","0.002305185","0.002287502","0.002378989","0.002513585","0.002601666","0.002787503","0.002984964","0.003153941","0.003279363","0.003409018","0.00354313","0.003681875","0.003825441","0.003974018"
"IMF.STA:FFS(1.0.2)","COL.IM.COA.USQ2021.A","OBS_VALUE","Colombia","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","3.883254744","4.189986945","4.402543803","4.643002252","4.989496746","4.738849896","4.830639781","7.055545718","6.881458979","6.837764575","7.393641734","7.498814227","7.598429795","7.757135932","7.944984171","8.150922244","8.378961991","8.610970161","8.84351774","9.036992119","9.236459671"
"IMF.STA:FFS(1.0.2)","CAF.IM.COA.USQ2021.A","OBS_VALUE","Central African Republic","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","IRQ.IM.COA.USQ2021.A","OBS_VALUE","Iraq","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","KAZ.IM.COA.USQ2021.A","OBS_VALUE","Kazakhstan, Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","24.26262511","26.22258597","28.72413363","30.95959382","30.89468359","24.59800693","26.46019923","25.77346291","26.1199893","25.13550913","27.14787789","27.75591073","28.72996626","29.73036894","30.00669348","30.6097739","31.27847431","31.97218306","32.6932258","33.45403085","34.24463951"
"IMF.STA:FFS(1.0.2)","BWA.IM.COA.USQ2021.A","OBS_VALUE","Botswana","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.330326117","0.326989867","0.389310667","0.443883356","0.391704337","0.292467977","0.328440885","0.423073868","0.427360152","0.446624346","0.451558629","0.461310661","0.463728802","0.463700518","0.462756354","0.461143531","0.472612177","0.483724888","0.494308532","0.504332491","0.513725795"
"IMF.STA:FFS(1.0.2)","BGR.IM.COA.USQ2021.A","OBS_VALUE","Bulgaria","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","3.532644799","3.296523779","3.623094362","3.053528673","2.541807099","2.00349848","2.733412631","1.829856017","1.487503697","2.266412611","2.26480814","2.205695723","2.155625361","2.213401023","2.255216826","2.302735723","2.349599916","2.396697771","2.442481915","2.48497878","2.526928914"
"IMF.STA:FFS(1.0.2)","CZE.IM.COA.USQ2021.A","OBS_VALUE","Czech Republic","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","8.831807481","8.777230938","9.082996526","8.695293096","6.62065143","5.679127822","5.939672588","3.099253977","2.857728803","4.01547555","4.663112138","4.769150629","4.877414265","4.904362565","4.900521266","4.942815037","4.975544655","5.016782894","5.05727476","5.122135998","5.184658141"
"IMF.STA:FFS(1.0.2)","ISR.IM.COA.USQ2021.A","OBS_VALUE","Israel","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","2.197079885","1.882778929","1.742125913","1.700045458","1.827483757","1.60024605","1.484957379","2.078896109","2.294322062","1.041986055","1.374069008","0.740627265","0.315942592","0.076588667","0.042013886","0.039484979","0.041095039","0.042713098","0.044348947","0.046021254","0.047742734"
"IMF.STA:FFS(1.0.2)","JPN.IM.COA.USQ2021.A","OBS_VALUE","Japan","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","40.50996688","39.23123527","40.28966403","36.58782758","36.98335367","38.39833264","39.58123316","44.13647713","45.91002929","47.64463247","49.63251564","53.45206064","56.13331416","58.7091364","62.28051776","65.89497037","65.52308095","65.19976476","64.84479258","64.45815914","64.17010447"
"IMF.STA:FFS(1.0.2)","MDA.IM.COA.USQ2021.A","OBS_VALUE","Moldova, Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.103065971","0.077292702","0.104093861","0.095954675","0.128124174","0.09611346","0.113743073","0.102529449","0.112582476","0.1214282","0.135144515","0.141997651","0.14903091","0.157241353","0.165754725","0.172502688","0.179432666","0.18655111","0.193835886","0.201284746","0.208903212"
"IMF.STA:FFS(1.0.2)","MKD.IM.COA.USQ2021.A","OBS_VALUE","North Macedonia, Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.448159321","0.427634723","0.455184684","0.438067938","0.498761113","0.36117948","0.331103178","0.208135796","0.234448507","0.282846694","0.267425551","0.274277545","0.307113585","0.287618563","0.321650471","0.363161574","0.36360731","0.348277072","0.348368479","0.35839948","0.367824083"
"IMF.STA:FFS(1.0.2)","FJI.IM.COA.USQ2021.A","OBS_VALUE","Fiji, Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.00000011","-0.00000134","-0.0000016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","JAM.IM.COA.USQ2021.A","OBS_VALUE","Jamaica","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.01699194","0.016830857","0.015004898","0.016239557","0.019072986","0.019614613","0.019792549","0.020343857","0.020688345","0.023097877","0.025236768","0.025831016","0.026365321","0.027060086","0.027761388","0.028390625","0.029021373","0.029653363","0.030286494","0.030920667","0.031555805"
"IMF.STA:FFS(1.0.2)","ZMB.IM.COA.USQ2021.A","OBS_VALUE","Zambia","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.056167696","0.083335151","0.193453889","0.270047307","0.240549744","0.281613252","0.256367258","0.392213796","0.420558578","0.462122905","0.501747653","0.559514392","0.612827834","0.683631392","0.741111813","0.803612617","0.849486875","0.899535589","0.9532282","1.011405864","1.074290723"
"IMF.STA:FFS(1.0.2)","GRC.IM.COA.USQ2021.A","OBS_VALUE","Greece","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","2.670848731","2.218281454","2.174783727","2.213912796","1.417016321","0.797028865","0.798335661","0.366389558","0.331425694","0.945167209","0.864917333","0.840578762","0.819561522","0.790811441","0.803116763","0.828272648","0.834808405","0.841575353","0.847208909","0.851789466","0.855279748"
"IMF.STA:FFS(1.0.2)","GNB.IM.COA.USQ2021.A","OBS_VALUE","Guinea-Bissau","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BOL.IM.COA.USQ2021.A","OBS_VALUE","Bolivia","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.002203914","0.002413832","0.003873674","0.00329398","0.003937047","0.001489935","0.003934285","0.004086027","0.004111883","0.004606852","0.005062365","0.005217683","0.005369105","0.005555152","0.005745613","0.005966066","0.006193059","0.006417706","0.006625232","0.006837078","0.007053311"
"IMF.STA:FFS(1.0.2)","EST.IM.COA.USQ2021.A","OBS_VALUE","Estonia, Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.709500812","0.832710583","0.882242815","0.73339562","0.353242449","0.200108853","0.276632932","0.003183148","0.002937237","0.081452523","0.086952756","0.089011356","0.091050147","0.091417793","0.093192456","0.094597281","0.095422459","0.09633794","0.097024227","0.09764285","0.098225453"
"IMF.STA:FFS(1.0.2)","GHA.IM.COA.USQ2021.A","OBS_VALUE","Ghana","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","NOR.IM.COA.USQ2021.A","OBS_VALUE","Norway","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.22469599","0.237341279","0.23375679","0.215218572","0.214195289","0.194688541","0.211762006","0.014741849","0.000324046","0.100725597","0.110041424","0.116116636","0.121904451","0.127861459","0.133852963","0.139964399","0.146107646","0.152282933","0.158490956","0.164734812","0.171017547"
"IMF.STA:FFS(1.0.2)","NGA.IM.COA.USQ2021.A","OBS_VALUE","Nigeria","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.096555643","0.102141072","0.089999235","0.107296381","0.110413919","0.132755172","0.314259274","0.321615499","0.315982311","0.328564599","0.345856112","0.358076956","0.37123982","0.385261372","0.399583197","0.41500754","0.430796731","0.446954227","0.463478663","0.480367968","0.49762172"
"IMF.STA:FFS(1.0.2)","HRV.IM.COA.USQ2021.A","OBS_VALUE","Croatia, Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.289264584","0.305657139","0.250850102","0.220401995","0.204601889","0.177237553","0.17936927","0.057829192","0.056958192","0.096752502","0.104550224","0.104449481","0.105489402","0.107408811","0.109785945","0.112207534","0.114296507","0.116665644","0.119200379","0.121836521","0.124518537"
"IMF.STA:FFS(1.0.2)","BEN.IM.COA.USQ2021.A","OBS_VALUE","Benin","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.006979622","0.01361805","0.013230435","0","0.018611204","0.02063646","0.024142747","0.02580473","0.025653881","0.029177773","0.032764814","0.034484071","0.036203906","0.038226174","0.04034592","0.042454368","0.044657551","0.046958796","0.049361416","0.051868719","0.054483983"
"IMF.STA:FFS(1.0.2)","CRI.IM.COA.USQ2021.A","OBS_VALUE","Costa Rica","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.000498126","0.000229135","0.00394159","0.000248853","0.000177691","0.000083","0.011786699","0.011825199","0.011858765","0.013284466","0.014604756","0.015029527","0.015426199","0.01592241","0.016428879","0.016974862","0.017533379","0.018105114","0.018692638","0.019294701","0.019911482"
"IMF.STA:FFS(1.0.2)","NLD.IM.COA.USQ2021.A","OBS_VALUE","Netherlands, The","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","3.314752583","3.128183753","2.867685405","2.3392926","1.639739038","0.907488042","1.38102236","0.183491745","0.098708007","0.609356224","0.662567725","0.632228317","0.656396865","0.486026975","0.430467291","0.447335595","0.458329266","0.46863543","0.478359484","0.48703738","0.495232375"
"IMF.STA:FFS(1.0.2)","CHN.IM.COA.USQ2021.A","OBS_VALUE","China, People's Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","1461.761095","1484.846717","1569.951151","1525.459536","1558.832572","1550.698785","1684.998018","1673.721075","1810.200529","1853.110371","1958.622295","2041.142154","2081.325352","2145.003696","2197.666906","2236.428894","2269.611652","2299.900311","2326.963588","2350.856268","2371.587728"
"IMF.STA:FFS(1.0.2)","BHR.IM.COA.USQ2021.A","OBS_VALUE","Bahrain, Kingdom of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","COD.IM.COA.USQ2021.A","OBS_VALUE","Congo, Democratic Republic of the","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","AUS.IM.COA.USQ2021.A","OBS_VALUE","Australia","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","13.72944692","14.54803962","14.679992","14.54860231","15.49568141","14.35928184","14.32404194","5.509486255","3.502234699","2.73034625","2.700061648","3.051738536","3.535055589","4.194207957","5.194859615","6.512177925","6.521848723","6.522519873","6.584859472","6.558461426","6.523356927"
"IMF.STA:FFS(1.0.2)","TON.IM.COA.USQ2021.A","OBS_VALUE","Tonga","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MDV.IM.COA.USQ2021.A","OBS_VALUE","Maldives","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SVK.IM.COA.USQ2021.A","OBS_VALUE","Slovak Republic","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","3.280665658","2.471023349","2.79160859","3.019464797","2.681669157","1.8483874","2.186879399","1.830540227","1.844838533","2.293645941","2.482334744","2.549398935","2.609031186","2.676307401","2.749012861","2.813770637","2.877913785","2.943317632","3.009814887","3.07723215","3.145534213"
"IMF.STA:FFS(1.0.2)","MMR.IM.COA.USQ2021.A","OBS_VALUE","Myanmar","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0.121158981","0.094698534","0.181975791","0.215190413","0.303490113","0.321989349","0.271072473","0.394769457","0.441892088","0.530501784","0.543607836","0.62269631","0.691134031","0.781662046","0.893266032","1.007963543","1.11807424","1.216209479","1.293751653","1.351895362","1.409580937"
